id,entrez_gene_id,hugo_symbol,hgnc_id,id,reference_genome,ensembl_transcript_id,canonical,ensembl_protein_id,reference_sequence_id,description,ensembl_gene_id,gene_id
40116,8451,CUL4A,2554,14385,GRCh38,ENST00000375440.9,1,ENSP00000364589.4,NM_001008895,,12117,40116
24805,6390,SDHB,10681,11232,GRCh38,ENST00000375499.8,1,ENSP00000364649.3,NM_003000.2,,9470,24805
24804,6392,SDHD,10683,11236,GRCh38,ENST00000375549.8,1,ENSP00000364699.3,NM_003002.3,,9474,24804
20226,171023,ASXL1,18318,43507,GRCh38,ENST00000375687.10,1,ENSP00000364839.4,NM_015338.5,,37218,20226
20563,6850,SYK,11491,12153,GRCh38,ENST00000375746.1,1,ENSP00000364898,NM_003177.5,,10237,20563
32498,23013,SPEN,17575,20394,GRCh38,ENST00000375759.8,1,ENSP00000364912.3,NM_015001.2,,17122,32498
2252,3621,ING1,6062,6329,GRCh38,ENST00000375774.3,1,ENSP00000364929,NM_005537,,5346,2252
3710,8660,IRS2,6126,14792,GRCh38,ENST00000375856.5,1,ENSP00000365016.3,NM_003749.2,,12464,3710
40322,22852,ANKRD26,29186,20104,GRCh38,ENST00000376087.5,1,ENSP00000365255.4,NM_014915.3,,16883,40322
17894,3397,ID1,5360,5973,GRCh38,ENST00000376112.4,1,ENSP00000365280.3,NM_002165,,5039,17894
23511,2259,FGF14,3671,4077,GRCh38,ENST00000376143.5,1,ENSP00000365313.4,NM_004115,,3443,23511
9236,3107,HLA-C,4933,5470,GRCh38,ENST00000376228.10,1,ENSP00000365402.5,NM_002117.5,,4607,9236
2313,9656,MDC1,21163,16605,GRCh38,ENST00000376406.8,1,ENSP00000365588.3,NM_014641.2,,13990,2313
15459,7088,TLE1,11837,12644,GRCh38,ENST00000376499.8,1,ENSP00000365682.3,NM_001303103.1,,10648,15459
18081,7091,TLE4,11840,12651,GRCh38,ENST00000376552.8,1,ENSP00000365735.2,NM_007005.4,,10654,18081
39790,4524,MTHFR,7436,7771,GRCh38,ENST00000376590.9,1,ENSP00000365775.3,NM_005957.5,,6564,39790
19961,2623,GATA1,4170,4520,GRCh38,ENST00000376670.9,1,ENSP00000365858.3,NM_002049.3,,3806,19961
9234,3105,HLA-A,4931,5465,GRCh38,ENST00000376809.10,1,ENSP00000366005.5,NM_001242758.1,,4602,9234
11349,6756,SSX1,11335,11987,GRCh38,ENST00000376919.4,1,ENSP00000366118.3,NM_005635.4,,10097,11349
28617,369,ARAF,646,701,GRCh38,ENST00000377045.9,1,ENSP00000366244.4,NM_001654.4,,587,28617
10,5987,TRIM27,9975,10495,GRCh38,ENST00000377199.4,1,ENSP00000366404.3,NM_006510,,8856,10
39810,5293,PIK3CD,8977,9181,GRCh38,ENST00000377346.9,1,ENSP00000366563.4,NM_005026.3,,7744,39810
21908,54206,ERRFI1,18185,27013,GRCh38,ENST00000377482.10,1,ENSP00000366702.5,NM_018948.3,,22969,21908
9444,8241,RBM10,9896,14090,GRCh38,ENST00000377604.8,1,ENSP00000366829.3,,,11852,9444
5479,688,KLF5,6349,1264,GRCh38,ENST00000377687.6,1,ENSP00000366915.4,NM_001730.4,,1071,5479
20018,22894,DIS3,20604,20195,GRCh38,ENST00000377767.9,1,ENSP00000366997.4,NM_014953.3,,16955,20018
36470,7403,KDM6A,12637,13178,GRCh38,ENST00000377967.9,1,ENSP00000367203,NM_021140.2,,11098,36470
36127,2131,EXT1,3512,3831,GRCh38,ENST00000378204.7,1,ENSP00000367446.3,NM_000127,,3237,36127
8085,54880,BCOR,20893,27662,GRCh38,ENST00000378444.9,1,ENSP00000367705.4,NM_001123385.1,,23529,8085
23544,2782,GNB1,4396,4812,GRCh38,ENST00000378609.9,1,ENSP00000367872.3,NM_001282539.1,,4052,23544
22053,65220,NADK,29831,84609,GRCh38,ENST00000378625.5,1,ENSP00000367890.1,,NULL,27453,22053
11166,2189,FANCG,3588,3937,GRCh38,ENST00000378643.8,1,ENSP00000367910.4,NM_004629,,3325,11166
38905,10111,RAD50,9816,17581,GRCh38,ENST00000378823.8,1,ENSP00000368100.4,NM_005732.3,,14783,38905
15418,138715,ARID3C,21209,40675,GRCh38,ENST00000378909.4,1,ENSP00000368189.2,NM_001017363.1,,34729,15418
31760,2308,FOXO1,3819,4178,GRCh38,ENST00000379561.6,1,ENSP00000368880.4,NM_002015.3,,3522,31760
29195,1964,EIF1AX,3250,3522,GRCh38,ENST00000379607.10,1,ENSP00000368927.5,NM_001412.3,,2983,29195
16771,9577,BABAM2,1106,16444,GRCh38,ENST00000379624.6,1,ENSP00000368945.1,NM_199191.3,,13861,16771
9581,54809,SAMD9,1348,27511,GRCh38,ENST00000379958.3,1,ENSP00000369292.2,NM_017654.4,,23406,9581
40563,54790,TET2,25941,27477,GRCh38,ENST00000380013.9,1,ENSP00000369351.4,NM_001127208.2,,23378,40563
19579,7010,TEK,11724,12485,GRCh38,ENST00000380036.10,1,ENSP00000369375.4,NM_000459.3,,10510,19579
32458,675,BRCA2,1101,1238,GRCh38,ENST00000380152.8,1,ENSP00000369497.3,NM_000059.3,,1049,32458
26433,247,ALOX15B,434,466,GRCh38,ENST00000380183.9,1,ENSP00000369530.4,NM_001141.3,,387,26433
20035,4300,MLLT3,7136,7556,GRCh38,ENST00000380338.9,1,ENSP00000369695.4,NM_004529,,6383,20035
36984,1280,COL2A1,2200,2329,GRCh38,ENST00000380518.8,1,ENSP00000369889.3,NM_001844,,1973,36984
29209,2874,GPS2,4550,5014,GRCh38,ENST00000380728.7,1,ENSP00000370104.2,NM_004489.4,,4214,29209
39326,5520,PPP2R2A,9304,9603,GRCh38,ENST00000380737.8,1,ENSP00000370113.3,NM_002717.3,,8100,39326
12971,5884,RAD17,9807,10286,GRCh38,ENST00000380774.7,1,ENSP00000370151,NM_133339,,8678,12971
2891,4824,NKX3-1,7838,8327,GRCh38,ENST00000380871.5,1,ENSP00000370253.4,NM_006167.3,,7031,2891
22575,3662,IRF4,6119,6402,GRCh38,ENST00000380956.9,1,ENSP00000370343.4,NM_002460.3,,5408,22575
13773,348654,GEN1,26881,48714,GRCh38,ENST00000381254.7,1,ENSP00000370653.2,NM_001130009.3,,41958,13773
31397,286530,P2RY8,15524,47097,GRCh38,ENST00000381297.10,1,ENSP00000370697.4,NM_178129.4,,40444,31397
10326,3572,IL6ST,6021,6236,GRCh38,ENST00000381298.7,1,ENSP00000370698.2,,,5268,10326
31973,105,ADARB2,227,198,GRCh38,ENST00000381312.6,1,ENSP00000370713.1,NM_018702.4,,164,31973
30114,1024,CDK8,1779,1911,GRCh38,ENST00000381527.8,1,ENSP00000370938.3,NM_001260.1,,1619,30114
10560,11178,LZTS1,13861,19729,GRCh38,ENST00000381569.5,1,ENSP00000370981.1,NM_021020.5,,16561,10560
21553,29126,CD274,17635,24949,GRCh38,ENST00000381577.4,1,ENSP00000370989.3,NM_014143.3,,21189,21553
4973,3717,JAK2,6192,6514,GRCh38,ENST00000381652.4,1,ENSP00000371067.4,NM_004972.3,,5504,4973
37926,7158,TP53BP1,11999,12795,GRCh38,ENST00000382044.9,1,ENSP00000371475.5,NM_001141980.1,,10774,37926
23516,2254,FGF9,3687,4064,GRCh38,ENST00000382353.6,1,ENSP00000371790.5,NM_002010,,3433,23516
21989,26524,LATS2,6515,22711,GRCh38,ENST00000382592.5,1,ENSP00000372035.4,NM_014572.2,,19081,21989
5309,7468,NSD2,12766,13299,GRCh38,ENST00000382891.9,1,ENSP00000372347,NM_001042424.2,,11194,5309
9588,10274,STAG1,11354,17942,GRCh38,ENST00000383202.7,1,ENSP00000372689.2,NM_005862.2,,15069,9588
21829,238,ALK,427,449,GRCh38,ENST00000389048.8,1,ENSP00000373700.3,NM_004304.4,,371,21829
14305,2175,FANCA,3582,3903,GRCh38,ENST00000389301.8,1,ENSP00000373952.3,NM_000135.2,,3301,14305
13251,53353,LRP1B,6693,26757,GRCh38,ENST00000389484.8,1,ENSP00000374135.3,NM_018557,,22744,13251
5001,57634,EP400,11958,30828,GRCh38,ENST00000389561.7,1,ENSP00000374212.2,NM_015409.3,,26220,5001
36712,8878,SQSTM1,11280,15214,GRCh38,ENST00000389805.9,1,ENSP00000374455.4,NM_003900,,12822,36712
18900,79605,PGBD5,19405,32990,GRCh38,ENST00000391860.7,1,ENSP00000375733.2,,,28075,18900
7701,2068,ERCC2,3434,3733,GRCh38,ENST00000391945.10,1,ENSP00000375809.4,NM_000400.3,,3161,7701
6336,208,AKT2,392,395,GRCh38,ENST00000392038.7,1,ENSP00000375892.2,NM_001626.4,,324,6336
10388,11262,SP140,17133,19881,GRCh38,ENST00000392045.8,1,ENSP00000375899.3,NM_007237.4,,16691,10388
22056,7187,TRAF3,12033,12862,GRCh38,ENST00000392745.8,1,ENSP00000376500.3,NM_003300.3,,10826,22056
12127,974,CD79B,1699,1812,GRCh38,ENST00000392795.7,1,ENSP00000376544.3,NM_001039933.1,,1534,12127
7227,23405,DICER1,17098,21174,GRCh38,ENST00000393063.6,1,ENSP00000376783.1,NM_177438.2,,17755,7227
35813,10018,BCL2L11,994,17384,GRCh38,ENST00000393256.8,1,ENSP00000376943.2,NM_138621.4,,14625,35813
38176,8301,PICALM,15514,14138,GRCh38,ENST00000393346.8,1,ENSP00000377015.3,NM_007166.4,,11894,38176
9255,4094,MAF,6776,7186,GRCh38,ENST00000393350.1,1,ENSP00000377019,NM_001031804.2,,6085,9255
22573,3660,IRF2,6117,6396,GRCh38,ENST00000393593.8,1,ENSP00000377218.3,NM_002199,,5404,22573
38397,868,CBLB,1542,1611,GRCh38,ENST00000394030.8,1,ENSP00000377598.4,NM_170662.5,,1358,38397
25011,10797,MTHFD2,7434,18960,GRCh38,ENST00000394053.7,1,ENSP00000377617.2,NM_006636,,15909,25011
10277,139378,ADGRG4,18992,40753,GRCh38,ENST00000394143.6,1,ENSP00000377699.1,NM_153834.4,,34799,10277
6428,1106,CHD2,1917,2061,GRCh38,ENST00000394196.9,1,ENSP00000377747.4,NM_001271,,1753,6428
5678,4286,MITF,7105,7521,GRCh38,ENST00000394351.9,1,ENSP00000377880.3,NM_000248.4,,6357,5678
3917,55193,PBRM1,30064,28259,GRCh38,ENST00000394830.7,1,ENSP00000378307.3,NM_018313.4,,24047,3917
27109,6602,SMARCD1,11106,11662,GRCh38,ENST00000394963.9,1,ENSP00000378414.4,NM_003076.4,,9821,27109
12587,51343,FZR1,24824,26164,GRCh38,ENST00000395095.7,1,ENSP00000378529,NM_001136198,,22230,12587
31706,8013,NR4A3,7982,13927,GRCh38,ENST00000395097.7,1,ENSP00000378531.2,NM_006981.3,,11707,31706
23267,4005,LMO2,6642,7028,GRCh38,ENST00000395833.7,1,ENSP00000379175,NM_001142315.1,,5946,23267
16499,4773,NFATC2,7776,8234,GRCh38,ENST00000396009.7,1,ENSP00000379330,NM_173091.4,,6957,16499
20514,2120,ETV6,3495,3809,GRCh38,ENST00000396373.9,1,ENSP00000379658.3,NM_001987.4,,3221,20514
11666,1588,CYP19A1,2594,2908,GRCh38,ENST00000396402.6,1,ENSP00000379683.1,NM_000103.4,,2469,11666
5274,137872,ADHFE1,16354,40610,GRCh38,ENST00000396623.8,1,ENSP00000379865.3,NM_144650,,34676,5274
4618,84433,CARD11,16393,35858,GRCh38,ENST00000396946.9,1,ENSP00000380150.4,NM_032415.4,,30553,4618
11904,4780,NFE2L2,7782,8250,GRCh38,ENST00000397062.8,1,ENSP00000380252.3,NM_006164.4,,6969,11904
6164,4610,MYCL,7555,7921,GRCh38,ENST00000397332.3,1,ENSP00000380494.2,NM_001033082.2,,6697,6164
630,80380,PDCD1LG2,18731,34123,GRCh38,ENST00000397747.5,1,ENSP00000380855.3,NM_025239.3,,29042,630
22683,4233,MET,7029,7440,GRCh38,ENST00000397752.8,1,ENSP00000380860.3,NM_000245.2,,6293,22683
9291,23365,ARHGEF12,14193,21094,GRCh38,ENST00000397843.7,1,ENSP00000380942.2,NM_015313,,17691,9291
36126,2130,EWSR1,3508,3829,GRCh38,ENST00000397938.7,1,ENSP00000381031.2,NM_005243.3,,3235,36126
3777,10818,FRS2,16971,19007,GRCh38,ENST00000397997.6,1,ENSP00000381083,NM_001042555,,15947,3777
18416,2047,EPHB1,3392,3691,GRCh38,ENST00000398015.8,1,ENSP00000381097.3,NM_004441.4,,3123,18416
2484,54921,CHTF8,24353,27740,GRCh38,ENST00000398235.6,1,ENSP00000381290,NM_001039690,,23598,2484
23061,1540,CYLD,2584,2838,GRCh38,ENST00000398568.6,1,ENSP00000381574.2,NM_001042355.1,,2404,23061
17540,7113,TMPRSS2,11876,12702,GRCh38,ENST00000398585.7,1,ENSP00000381588.3,NM_001135099.1,,10698,17540
40580,2950,GSTP1,4638,5177,GRCh38,ENST00000398606.10,1,ENSP00000381607.3,NM_000852.4,,4346,40580
18249,84444,DOT1L,24948,35875,GRCh38,ENST00000398665.8,1,ENSP00000381657.3,NM_032482.2,,30569,18249
41811,4644,MYO5A,7602,7989,GRCh38,ENST00000399231.8,1,ENSP00000382177,NM_000259,,6753,41811
33572,4214,MAP3K1,6848,7414,GRCh38,ENST00000399503.4,1,ENSP00000382423.3,NM_005921.1,,6271,33572
29656,5927,KDM5A,9886,10383,GRCh38,ENST00000399788.7,1,ENSP00000382688.2,NM_001042603.1,,8760,29656
13549,64109,CRLF2,14281,31625,GRCh38,ENST00000400841.8,1,ENSP00000383641.3,,,26897,13549
5407,7514,XPO1,12825,13366,GRCh38,ENST00000401558.7,1,ENSP00000384863.2,NM_003400.3,,11254,5407
35087,55209,SETD5,25566,28298,GRCh38,ENST00000402198.7,1,ENSP00000385852.2,NM_001080517.2,,24078,35087
9334,6654,SOS1,11187,11774,GRCh38,ENST00000402219.8,1,ENSP00000384675.2,NM_005633.3,,9921,9334
21917,8115,TCL1A,11648,14002,GRCh38,ENST00000402399.6,1,ENSP00000385036.1,NM_001098725.1,,11775,21917
20390,387893,KMT5A,29489,49854,GRCh38,ENST00000402868.8,1,ENSP00000384629.3,NM_020382.7,,43043,20390
37184,80204,FBXO11,13590,33932,GRCh38,ENST00000403359.8,1,ENSP00000384823.4,NM_001190274.1,,28874,37184
30210,8091,HMGA2,5009,13985,GRCh38,ENST00000403681.7,1,ENSP00000384026.2,NM_003483,,11761,30210
8159,333932,H3C15,20505,47405,GRCh38,ENST00000403683.2,1,ENSP00000385479.1,NM_001005464.2,,40745,8159
33261,11200,CHEK2,16627,19777,GRCh38,ENST00000404276.6,1,ENSP00000385747.1,NM_007194.3,,16601,33261
39627,3084,NRG1,7997,5431,GRCh38,ENST00000405005.8,1,ENSP00000384620.2,NM_013964.3,,4575,39627
25196,2115,ETV1,3490,3799,GRCh38,ENST00000405192.6,1,ENSP00000385381.2,NM_001163147.1,,3211,25196
24098,9612,NCOR2,7673,16508,GRCh38,ENST00000405201.6,1,ENSP00000384018.1,NM_006312.6,,13913,24098
42143,5970,RELA,9955,10460,GRCh38,ENST00000406246.8,1,ENSP00000384273.3,NM_021975.4,,8826,42143
20083,23308,ICOSLG,17087,20982,GRCh38,ENST00000407780.8,1,ENSP00000384432.3,NM_015259.4,,17601,20083
23569,54894,RNF43,18505,27692,GRCh38,ENST00000407977.7,1,ENSP00000385328.2,NM_017763.4,,23556,23569
33905,200424,TET3,28313,43861,GRCh38,ENST00000409262.8,1,ENSP00000386869.3,NM_144993,,37529,33905
27386,4796,TONSL,7801,8281,GRCh38,ENST00000409379.8,1,ENSP00000386239.3,NM_013432,,6993,27386
6633,29072,SETD2,18420,24848,GRCh38,ENST00000409792.4,1,ENSP00000386759.3,NM_014159.6,,21097,6633
17823,3631,INPP4A,6074,6351,GRCh38,ENST00000409851.8,1,ENSP00000386777.4,,,5364,17823
22905,5783,PTPN13,9646,10118,GRCh38,ENST00000411767.7,1,ENSP00000407249.2,NM_080683,,8536,22905
24188,25960,ADGRA2,17849,22124,GRCh38,ENST00000412232.3,1,ENSP00000406367.2,NM_032777,,18569,24188
9235,3106,HLA-B,4932,5468,GRCh38,ENST00000412585.7,1,ENSP00000399168.2,NM_005514.6,,4605,9235
38400,865,CBFB,1539,1604,GRCh38,ENST00000412916.7,1,ENSP00000415151.2,NM_022845.2,,1352,38400
31673,6760,SS18,11340,11997,GRCh38,ENST00000415083.7,1,ENSP00000414516.2,NM_001007559.2,,10105,31673
26618,387,RHOA,667,729,GRCh38,ENST00000418115.6,1,ENSP00000400175.1,NM_001664.2,,613,26618
271,9757,KMT2B,15840,16837,GRCh38,ENST00000420124.4,1,ENSP00000398837.2,NM_014727.3,,14170,271
30999,5081,PAX7,8621,8778,GRCh38,ENST00000420770.7,1,ENSP00000403389.2,NM_001135254,,7405,30999
9510,5965,RECQL,9948,10449,GRCh38,ENST00000421138.6,1,ENSP00000395449,NM_002907.3,,8816,9510
20985,10553,HTATIP2,16637,18492,GRCh38,ENST00000421577.6,1,ENSP00000397752,NM_001098521,,15527,20985
26658,57670,KIAA1549,22219,30887,GRCh38,ENST00000422774.2,1,ENSP00000416040.2,NM_001164665.2,,26271,26658
16996,7153,TOP2A,11989,12785,GRCh38,ENST00000423485.6,1,ENSP00000411532.1,NM_001067,,10766,16996
38231,3586,IL10,5962,6256,GRCh38,ENST00000423557.1,1,ENSP00000412237.1,NM_000572.2,,5288,38231
28518,6872,TAF1,11535,12193,GRCh38,ENST00000423759.6,1,ENSP00000406549.2,NM_004606.5,,10272,28518
7166,1967,EIF2B1,3257,3526,GRCh38,ENST00000424014.7,1,ENSP00000416250.2,NM_001414,,2987,7166
22893,100271849,MEF2B,6995,63283,GRCh38,ENST00000424583.7,1,ENSP00000402154.2,NM_001145785.1,,56164,22893
8030,2260,FGFR1,3688,4081,GRCh38,ENST00000425967.8,1,ENSP00000393312.4,NM_001174067.1,,3445,8030
18173,64283,ARHGEF28,30322,31755,GRCh38,ENST00000426542.6,1,ENSP00000412175,NM_001177693.1,,27001,18173
9661,51564,HDAC7,14067,26440,GRCh38,ENST00000427332.6,1,ENSP00000404394,XM_011538481.1,,22474,9661
15504,8218,CLTCL1,2093,14066,GRCh38,ENST00000427926.6,1,ENSP00000441158.1,NM_007098,,11832,15504
17031,5649,RELN,9957,9874,GRCh38,ENST00000428762.6,1,ENSP00000392423.1,NM_005045.3,,8324,17031
29868,2145,EZH1,3526,3851,GRCh38,ENST00000428826.7,1,ENSP00000404658.1,NM_001991.3,,3253,29868
32832,1111,CHEK1,1925,2074,GRCh38,ENST00000428830.6,1,ENSP00000412504,NM_001274.5,,1761,32832
27991,4050,LTB,6711,7099,GRCh38,ENST00000429299.3,1,ENSP00000410481.3,NM_002341.2,,6009,27991
13569,7849,PAX8,8622,13799,GRCh38,ENST00000429538.8,1,ENSP00000395498.3,,,11599,13569
6391,79718,TBL1XR1,29529,33203,GRCh38,ENST00000430069.5,1,ENSP00000405574,NM_024665.4,,28257,6391
2248,55709,KBTBD4,23761,29001,GRCh38,ENST00000430070.7,1,ENSP00000415106.2,,,24683,2248
24024,1385,CREB1,2345,2532,GRCh38,ENST00000432329.6,1,ENSP00000387699,NM_134442.3,,2145,24024
24286,5288,PIK3C2G,8973,9169,GRCh38,ENST00000433979.6,1,ENSP00000404845.1,NM_004570.4,,7734,24286
9131,3481,IGF2,5466,6092,GRCh38,ENST00000434045.6,1,ENSP00000391826.2,NM_001127598.1,,5141,9131
39743,55252,ASXL2,23805,28393,GRCh38,ENST00000435504.9,1,ENSP00000391447.3,NM_018263.4,,24154,39743
14485,7343,UBTF,12511,13081,GRCh38,ENST00000436088.6,1,ENSP00000390669.1,NM_014233.4,,11012,14485
21953,27244,SESN1,21595,23420,GRCh38,ENST00000436639.7,1,ENSP00000393762.2,NM_014454.2,,19714,21953
7195,4208,MEF2C,6996,7402,GRCh38,ENST00000437473.6,1,ENSP00000396219,NM_001193350,,6259,7195
8939,7812,CSDE1,29905,13771,GRCh38,ENST00000438362.7,1,ENSP00000407724.3,NM_001242891.1,,11577,8939
18793,64324,NSD1,14234,31774,GRCh38,ENST00000439151.7,1,ENSP00000395929.2,NM_022455.4,,27017,18793
22138,10672,GNA13,4381,18745,GRCh38,ENST00000439174.7,1,ENSP00000400717.2,NM_006572.5,,15739,22138
37713,9709,HERPUD1,13744,16723,GRCh38,ENST00000439977.7,1,ENSP00000409555.2,NM_014685.4,,14082,37713
14506,5424,POLD1,9175,9413,GRCh38,ENST00000440232.7,1,ENSP00000406046.1,NM_002691.3,,7939,14506
30122,1028,CDKN1C,1786,1920,GRCh38,ENST00000440480.8,1,ENSP00000411257.2,NM_001122630.2,,1627,30122
20762,2261,FGFR3,3690,4084,GRCh38,ENST00000440486.8,1,ENSP00000414914.2,NM_000142.5,,3447,20762
25415,5378,PMS1,9121,9365,GRCh38,ENST00000441310.7,1,ENSP00000406490.3,NM_000534.4,,7896,25415
26650,2195,FAT1,3595,3947,GRCh38,ENST00000441802.7,1,ENSP00000406229.2,NM_005245.3,,3335,26650
37187,23049,SMG1,30045,20470,GRCh38,ENST00000446231.7,1,ENSP00000402515.3,NM_015092.4,,17184,37187
30456,51755,CDK12,24224,26686,GRCh38,ENST00000447079.6,1,ENSP00000398880.4,NM_016507.2,,22678,30456
14232,27113,BBC3,17868,23251,GRCh38,ENST00000449228.5,1,ENSP00000404503,NM_001127240.2,,19568,14232
36377,4485,MST1,7380,7706,GRCh38,ENST00000449682.3,1,ENSP00000414287.2,NM_020998.3,,6504,36377
31540,7465,WEE1,12761,13293,GRCh38,ENST00000450114.7,1,ENSP00000402084.2,NM_003390.4,,11190,31540
14323,3265,HRAS,5173,5784,GRCh38,ENST00000451590.5,1,ENSP00000407586.1,NM_005343.2,,4877,14323
26456,7490,WT1,12796,13338,GRCh38,ENST00000452863.10,1,ENSP00000415516.5,NM_024426.4,,11230,26456
4979,3718,JAK3,6193,6516,GRCh38,ENST00000458235.7,1,ENSP00000391676.1,NM_000215.3,,5506,4979
11733,8314,BAP1,950,14152,GRCh38,ENST00000460680.6,1,ENSP00000417132.1,NM_004656.3,,11908,11733
6705,6091,ROBO1,10249,10661,GRCh38,ENST00000464233.6,1,ENSP00000420321.1,NM_002941.3,,9002,6705
30043,65980,BRD9,25818,32319,GRCh38,ENST00000467963.6,1,ENSP00000419765.1,NM_023924.5,,27489,30043
20516,2122,MECOM,3498,3816,GRCh38,ENST00000468789.5,1,ENSP00000419995,NM_001105078.3,,3225,20516
27846,26137,ZBTB20,13503,22394,GRCh38,ENST00000474710.6,1,ENSP00000419153,NM_001164342.2,,18801,27846
24093,23429,RYBP,10480,21214,GRCh38,ENST00000477973.5,1,ENSP00000419494.4,NM_012234.5,,17793,24093
38930,1654,DDX3X,2745,3045,GRCh38,ENST00000478993.5,1,ENSP00000478443.1,NM_001356.4,,2579,38930
984,6256,RXRA,10477,10964,GRCh38,ENST00000481739.2,1,ENSP00000419692.1,NM_002957.4,,9250,984
2918,5890,RAD51B,9822,10300,GRCh38,ENST00000487270.5,1,ENSP00000419471,NM_133509.3,,8690,2918
31272,64754,SMYD3,15513,31976,GRCh38,ENST00000490107.6,1,ENSP00000419184.2,NM_001167740.1,,27194,31272
32939,9480,ONECUT2,8139,16264,GRCh38,ENST00000491143.3,1,ENSP00000419185.2,NM_004852,,13709,32939
38259,2272,FHIT,3701,4107,GRCh38,ENST00000492590.6,1,ENSP00000418582.1,,,3463,38259
17679,54596,L1TD1,25595,27316,GRCh38,ENST00000498273.2,1,ENSP00000419901.1,NM_019079.5,,23236,17679
14530,1050,CEBPA,1833,1962,GRCh38,ENST00000498907.3,1,ENSP00000427514.1,NM_004364.3,,1663,14530
27754,27,ABL2,77,50,GRCh38,ENST00000502732.6,1,ENSP00000427562.1,NM_007314.3,,42,27754
39978,9353,SLIT2,11086,16017,GRCh38,ENST00000504154.6,1,ENSP00000422591.1,NM_004787,,13492,39978
19225,54514,DDX4,18700,27197,GRCh38,ENST00000505374.6,1,ENSP00000424838.1,NM_024415.2,,23128,19225
32999,3066,HDAC2,4853,5398,GRCh38,ENST00000519065.6,1,ENSP00000430432.1,NM_001527.3,,4545,32999
20596,6586,SLIT3,11087,11630,GRCh38,ENST00000519560.6,1,ENSP00000430333.2,NM_003062,,9798,20596
12462,4067,LYN,6735,7138,GRCh38,ENST00000519728.6,1,ENSP00000428924.1,NM_002350.3,,6043,12462
10251,51366,UBR5,16806,26190,GRCh38,ENST00000520539.6,1,ENSP00000429084.1,NM_015902.5,,22254,10251
39808,5295,PIK3R1,8979,9187,GRCh38,ENST00000521381.6,1,ENSP00000428056.1,NM_181523.2,,7748,39808
13987,6314,ATXN7,10560,84613,GRCh38,ENST00000522345.2,1,ENSP00000428067.2,,NULL,9342,13987
21653,4603,MYBL1,7547,7902,GRCh38,ENST00000522677.8,1,ENSP00000429633.2,NM_001080416,,6683,21653
20077,862,RUNX1T1,1535,84621,GRCh38,ENST00000523629.7,1,ENSP00000428543.1,NULL,NULL,1346,20077
25465,7422,VEGFA,12680,13219,GRCh38,ENST00000523873.5,1,ENSP00000430479,NM_001171623.1,,11132,25465
20523,4914,NTRK1,8031,8500,GRCh38,ENST00000524377.7,1,ENSP00000431418.1,NM_002529.3,,7175,20523
42089,84441,MAML2,16259,35870,GRCh38,ENST00000524717.6,1,ENSP00000434552.1,NM_032427.4,,30565,42089
22742,7297,TYK2,12440,12996,GRCh38,ENST00000525621.6,1,ENSP00000431885.1,,,10940,22742
37690,5452,POU2F2,9213,9480,GRCh38,ENST00000526816.6,1,ENSP00000431603,NM_001207025,,7994,37690
5349,2313,FLI1,3749,4190,GRCh38,ENST00000527786.7,1,ENSP00000433488.2,NM_002017.4,,3532,5349
26869,5049,PAFAH1B2,8575,8715,GRCh38,ENST00000527958.6,1,ENSP00000435289.1,NM_002572.4,,7357,26869
37276,56676,ASCL3,740,29782,GRCh38,ENST00000531618.2,1,ENSP00000435770.1,,,25345,37276
32107,4297,KMT2A,7132,7547,GRCh38,ENST00000534358.8,1,ENSP00000436786.2,NM_001197104.1,,6377,32107
5441,143686,SESN3,23060,41194,GRCh38,ENST00000536441.7,1,ENSP00000441927.1,NM_144665.3,,35188,5441
32413,930,CD19,1633,1717,GRCh38,ENST00000538922.8,1,ENSP00000437940.2,NM_001770,,1452,32413
41449,7253,TSHR,12373,12919,GRCh38,ENST00000541158.6,1,ENSP00000441235,NM_000369.2,,10872,41449
22541,8339,H2BC8,4746,14203,GRCh38,ENST00000541790.4,1,ENSP00000445633.2,NM_003518.3,,11953,22541
6436,1108,CHD4,1919,2066,GRCh38,ENST00000544040.7,1,ENSP00000440542.2,NM_001273,,1757,6436
13924,84133,ZNRF3,18126,35482,GRCh38,ENST00000544604.7,1,ENSP00000443824.2,NM_001206998.1,,30236,13924
7522,8972,MGAM,7043,15361,GRCh38,ENST00000549489.6,1,ENSP00000447378,NM_004668.2,,12942,7522
23319,6311,ATXN2,10555,11078,GRCh38,ENST00000550104.5,1,ENSP00000446576.2,NM_002973.3,,9340,23319
18080,7090,TLE3,11839,12649,GRCh38,ENST00000558939.5,1,ENSP00000452871,NM_005078.3,,10652,18080
39318,567,B2M,914,1033,GRCh38,ENST00000559916.1,1,ENSP00000453350.1,NM_004048.2,,875,39318
8291,23334,SZT2,29040,21038,GRCh38,ENST00000562955.2,1,ENSP00000457168.1,NM_015284,,17643,8291
5245,5336,PLCG2,9066,9276,GRCh38,ENST00000564138.6,1,ENSP00000482457.1,NM_002661.3,,7822,5245
1237,23035,PHLPP2,29149,20441,GRCh38,ENST00000568954.5,1,ENSP00000457991.1,NM_015020,,17160,1237
35995,2969,GTF2I,4659,5215,GRCh38,ENST00000573035.6,1,ENSP00000460070.1,NM_032999.3,,4383,35995
30540,71,ACTG1,144,138,GRCh38,ENST00000573283.7,1,ENSP00000458435.1,NM_001199954.1,,114,30540
